prot,frac_under_70,frac_under_50
ABHD5,0.12320916905444126,0.0659025787965616
COX15,0.17804878048780487,0.12926829268292683
G6PC3,0.031791907514450865,0.011560693641618497
CEP97,0.5676300578034682,0.5213872832369942
ALG14,0.027777777777777776,0.0
SYCM,0.14716312056737588,0.0975177304964539
EXOS3,0.1781818181818182,0.13090909090909092
ITM2B,0.3383458646616541,0.18421052631578946
CYB5,0.21641791044776118,0.11940298507462686
EAA3,0.22328244274809161,0.13740458015267176
CNGB1,0.6067146282973621,0.5155875299760192
SC23B,0.06258148631029987,0.03129074315514994
ALPK3,0.7697954902988988,0.7168327215521761
CTIP,0.778149386845039,0.6510590858416946
HMX1,0.7413793103448276,0.32471264367816094
TOIP1,0.614065180102916,0.548885077186964
EVC,0.3084677419354839,0.24294354838709678
OGDHL,0.08415841584158416,0.06534653465346535
ZN148,0.8287153652392947,0.760705289672544
TELO2,0.16009557945041816,0.11230585424133811
KREM1,0.32558139534883723,0.2727272727272727
DHX37,0.2929991356957649,0.23681936041486604
S35A3,0.09846153846153846,0.018461538461538463
PIGV,0.07910750507099391,0.04665314401622718
RENT1,0.34189548272807796,0.29317980513728964
TRM5,0.24165029469548133,0.1944990176817289
KANK1,0.6812130177514792,0.6227810650887574
TACD2,0.25696594427244585,0.11455108359133127
TENR,0.1877761413843888,0.1134020618556701
CFA53,0.13424124513618677,0.05058365758754864
NCKX5,0.286,0.216
PLCB4,0.13191489361702127,0.09361702127659574
S52A3,0.23880597014925373,0.16844349680170576
EYS,0.47835703001579777,0.35639810426540286
CX6B1,0.011627906976744186,0.0
PCY1A,0.3106267029972752,0.24795640326975477
PIGB,0.12815884476534295,0.11732851985559567
TMM98,0.39823008849557523,0.20353982300884957
COA3,0.33962264150943394,0.0660377358490566
COX10,0.3431151241534989,0.28442437923250563
FLI1,0.6393805309734514,0.504424778761062
HMGCL,0.10461538461538461,0.07384615384615385
SPIT2,0.32142857142857145,0.09126984126984126
TNFL6,0.3202846975088968,0.12811387900355872
ZIC1,0.7158836689038032,0.6062639821029083
DLG3,0.31334149326805383,0.28518971848225216
HPS1,0.21142857142857144,0.15571428571428572
NDUS2,0.08423326133909287,0.06911447084233262
HXA13,0.8324742268041238,0.6572164948453608
CLD10,0.2543859649122807,0.15350877192982457
TMX2,0.13851351351351351,0.08108108108108109
LYRM4,0.07692307692307693,0.0
SH21A,0.1953125,0.0859375
AT8A2,0.14814814814814814,0.09932659932659933
RASH,0.07936507936507936,0.06349206349206349
LOXE3,0.06751054852320675,0.0379746835443038
SYQ,0.07225806451612904,0.03870967741935484
LACC1,0.13023255813953488,0.07441860465116279
FGF9,0.27403846153846156,0.1971153846153846
KRIT1,0.21195652173913043,0.12228260869565218
3BHS2,0.005376344086021506,0.0
NNRD,0.13544668587896252,0.11815561959654179
CERU,0.05258215962441314,0.0215962441314554
SPAST,0.33116883116883117,0.22727272727272727
ALG9,0.12438625204582651,0.09656301145662848
PI51C,0.5344311377245509,0.4655688622754491
TPPC3,0.1,0.05555555555555555
KCD11,0.15517241379310345,0.021551724137931036
TTC1,0.339041095890411,0.2808219178082192
CO4A3,0.8646706586826347,0.7784431137724551
CARD9,0.24253731343283583,0.1865671641791045
GTR9,0.13518518518518519,0.12037037037037036
PEX13,0.5310173697270472,0.34739454094292804
PERF,0.06306306306306306,0.0018018018018018018
ACTN1,0.10650224215246637,0.033632286995515695
CIB2,0.0427807486631016,0.016042780748663103
PGM1,0.0071174377224199285,0.0
SCO1,0.3222591362126246,0.2292358803986711
ZN423,0.5077881619937694,0.3302180685358255
LDHA,0.0,0.0
DOPO,0.07617504051863858,0.027552674230145867
SHOC2,0.15463917525773196,0.14432989690721648
HSPB3,0.49333333333333335,0.16666666666666666
PACRG,0.30405405405405406,0.27702702702702703
UT1,0.08740359897172237,0.07455012853470437
SUMO1,0.26732673267326734,0.1782178217821782
MXRA8,0.3597285067873303,0.21266968325791855
IVD,0.07981220657276995,0.07746478873239436
ENPLL,0.19548872180451127,0.11278195488721804
GAN,0.04690117252931323,0.008375209380234505
PATL2,0.5211786372007366,0.3425414364640884
TDRKH,0.34581105169340465,0.2620320855614973
TENX,0.15080113100848255,0.10202639019792649
CAC1E,0.5412883700821444,0.395157803718115
PCGF2,0.438953488372093,0.29941860465116277
TBA8,0.04899777282850779,0.017817371937639197
SUFU,0.21487603305785125,0.17768595041322313
GUF1,0.14050822122571002,0.09118086696562033
TRDN,0.906721536351166,0.7270233196159122
FOXL2,0.75,0.44680851063829785
BAT1,0.06981519507186858,0.045174537987679675
BBS2,0.07073509015256588,0.023578363384188627
GP153,0.541871921182266,0.4614121510673235
CAC1C,0.5191355245384962,0.36334984241332735
CLCKA,0.09170305676855896,0.039301310043668124
ACADS,0.0703883495145631,0.06553398058252427
SYT2,0.2529832935560859,0.1909307875894988
CDKL5,0.7114583333333333,0.690625
SIAT6,0.042666666666666665,0.02666666666666667
FUMH,0.09411764705882353,0.08823529411764706
EPHB4,0.1702127659574468,0.09523809523809523
MTM1,0.10613598673300166,0.0845771144278607
COLQ,0.8527472527472527,0.42857142857142855
SEM4A,0.18659658344283836,0.11563731931668857
U2AF1,0.2833333333333333,0.2125
TONSL,0.274310595065312,0.23367198838896952
GRIP1,0.48847517730496454,0.399822695035461
UVSSA,0.3709449929478138,0.18053596614950634
NECT4,0.27058823529411763,0.1627450980392157
KITM,0.20754716981132076,0.18867924528301888
AGRP,0.49242424242424243,0.1893939393939394
TAF13,0.24193548387096775,0.1774193548387097
LGI4,0.048417132216014895,0.0446927374301676
RS23,0.006993006993006993,0.0
PGAP3,0.065625,0.015625
ZP1,0.3275862068965517,0.2476489028213166
DYM,0.12556053811659193,0.07473841554559044
OTUL,0.25,0.18181818181818182
MERTK,0.35535535535535534,0.2772772772772773
STAR,0.2596491228070175,0.17192982456140352
CCM2,0.4864864864864865,0.3400900900900901
TOP1,0.2627450980392157,0.2601307189542484
F13A,0.025956284153005466,0.00819672131147541
MYLK,0.4373040752351097,0.3505747126436782
TAF2,0.26855713094245204,0.195162635529608
PK1L1,0.4405054405054405,0.3130923130923131
SCNNG,0.22496147919876733,0.14637904468412943
CAH5A,0.21967213114754097,0.16721311475409836
UCHL1,0.02242152466367713,0.0
PROS,0.13757396449704143,0.07100591715976332
SCN1A,0.38427078148332505,0.24937779990044798
AQP2,0.1070110701107011,0.01845018450184502
IF122,0.10153102336825141,0.07735697018533441
CXB1,0.2579505300353357,0.10954063604240283
I11RA,0.26540284360189575,0.17298578199052134
GMPPA,0.04523809523809524,0.011904761904761904
RAD50,0.10365853658536585,0.006097560975609756
SGO1,0.7914438502673797,0.5757575757575758
PCSK9,0.18641618497109827,0.1315028901734104
COIA1,0.7348916761687572,0.6510832383124288
TRI18,0.12593703148425786,0.047976011994003
SERB,0.03111111111111111,0.0044444444444444444
CNGB3,0.4276885043263288,0.3411619283065513
PCY2,0.16195372750642673,0.11568123393316196
LSHR,0.22889842632331903,0.15593705293276108
TBX22,0.6557692307692308,0.5711538461538461
NUP93,0.20634920634920634,0.042735042735042736
ALS,0.08429752066115702,0.06115702479338843
BBS10,0.3236514522821577,0.26832641770401106
ARX,0.8327402135231317,0.5693950177935944
KCNA2,0.31462925851703405,0.24448897795591182
PADI3,0.03463855421686747,0.004518072289156626
SRY,0.5980392156862745,0.35294117647058826
ASAH1,0.06835443037974684,0.05063291139240506
LYRM7,0.038461538461538464,0.009615384615384616
SPB6,0.06382978723404255,0.05053191489361702
TNAP3,0.3227848101265823,0.24050632911392406
VLDLR,0.24398625429553264,0.15005727376861397
MSH6,0.26691176470588235,0.19338235294117648
RS17,0.11851851851851852,0.007407407407407408
EDN3,0.8319327731092437,0.40756302521008403
MSTO1,0.19473684210526315,0.1
DBLOH,0.28870292887029286,0.11715481171548117
ADRO,0.07331975560081466,0.06924643584521385
MYH7,0.37777777777777777,0.043410852713178294
PIGW,0.07936507936507936,0.051587301587301584
KCNQ4,0.48633093525179855,0.3856115107913669
NBEA,0.3088934147997284,0.2640868974881195
SC6A6,0.14838709677419354,0.056451612903225805
CP7B1,0.041501976284584984,0.025691699604743084
CSF1R,0.25205761316872427,0.18415637860082304
SMAD4,0.375,0.33152173913043476
PTHR,0.7231638418079096,0.1977401129943503
LZTR1,0.20714285714285716,0.14642857142857144
CPT2,0.0486322188449848,0.0364741641337386
SIX2,0.3848797250859107,0.3161512027491409
SCRB2,0.0502092050209205,0.014644351464435146
BEST1,0.3572649572649573,0.35213675213675216
KCJ18,0.2586605080831409,0.20092378752886836
ECHB,0.09071729957805907,0.08649789029535865
CC103,0.24380165289256198,0.13636363636363635
MTU1,0.12589073634204276,0.057007125890736345
DTBP1,0.45014245014245013,0.26495726495726496
AT2C2,0.1321353065539112,0.0613107822410148
DNM1L,0.2418478260869565,0.16032608695652173
K1C25,0.38222222222222224,0.28888888888888886
NECT3,0.4080145719489982,0.30418943533697634
NGN3,0.6214953271028038,0.19158878504672897
TWST2,0.43125,0.29375
GDAP1,0.12849162011173185,0.06983240223463687
CHD4,0.44822175732217573,0.34989539748953974
OSMR,0.3125638406537283,0.20633299284984677
SRAC1,0.327217125382263,0.172782874617737
TIA1,0.38082901554404147,0.29015544041450775
VGFR3,0.31548055759354365,0.23404255319148937
NKAP,0.6289156626506024,0.4072289156626506
C2CD3,0.6064598385040374,0.4951126221844454
CERKL,0.25806451612903225,0.1935483870967742
TRI44,0.436046511627907,0.25
TSHB,0.10869565217391304,0.028985507246376812
DHTK1,0.04352557127312296,0.03482045701849837
TRFR,0.2613065326633166,0.1884422110552764
TALDO,0.04451038575667656,0.026706231454005934
MICU1,0.2605042016806723,0.22058823529411764
AP2A,0.5011441647597255,0.43935926773455375
PIGC,0.07744107744107744,0.016835016835016835
TAF6,0.5110782865583456,0.3707533234859675
OPTN,0.29636048526863085,0.22876949740034663
GATA6,0.8352941176470589,0.7092436974789916
WIPI4,0.1111111111111111,0.05
FZD2,0.18230088495575222,0.12743362831858407
SMCA2,0.4660377358490566,0.33270440251572325
MTCH1,0.3264781491002571,0.2467866323907455
FOXP3,0.6450116009280742,0.5545243619489559
NOTC2,0.6491299069202752,0.2699312019425334
VANG1,0.3320610687022901,0.1736641221374046
UNG,0.20447284345047922,0.18210862619808307
SMCE1,0.45012165450121655,0.29927007299270075
S35D1,0.16619718309859155,0.05352112676056338
THG1,0.1174496644295302,0.09731543624161074
MP2K1,0.19083969465648856,0.1272264631043257
MBD5,0.8815261044176707,0.7871485943775101
MD2L2,0.08530805687203792,0.03317535545023697
SYVM,0.10724365004703669,0.06773283160865474
PYGL,0.04132231404958678,0.010625737898465172
CCHL,0.2947761194029851,0.25
TRNT1,0.08755760368663594,0.06221198156682028
UD11,0.0825515947467167,0.024390243902439025
GRAP,0.05069124423963134,0.027649769585253458
APOE,0.31230283911671924,0.14826498422712933
FREM2,0.13000946670874092,0.06532029031240139
CLCN2,0.3307349665924276,0.24610244988864144
NEU2,0.3353658536585366,0.012195121951219513
THA,0.3489795918367347,0.3081632653061224
PGFRB,0.33544303797468356,0.22513562386980107
TNPO3,0.009750812567713976,0.0021668472372697724
INS,0.8636363636363636,0.4818181818181818
ATG5,0.02909090909090909,0.0036363636363636364
TEN3,0.2167469433123379,0.15561319007039645
KIF4A,0.3027597402597403,0.22077922077922077
ABCBB,0.12490537471612415,0.09008327024981075
MUSK,0.23014959723820483,0.14844649021864212
IL10,0.16292134831460675,0.1404494382022472
NED4L,0.37743589743589745,0.29435897435897435
S45A2,0.2339622641509434,0.15660377358490565
QCR1,0.075,0.06875
B3GLT,0.15261044176706828,0.11244979919678715
SDHF2,0.25903614457831325,0.06626506024096386
F110A,0.7016949152542373,0.2711864406779661
EHMT1,0.5,0.4645608628659476
PO6F2,0.8248914616497829,0.6931982633863966
DSCL1,0.3326838772528008,0.24500730638090598
NU107,0.23351351351351352,0.1589189189189189
UD110,0.07547169811320754,0.01509433962264151
DR9C7,0.025559105431309903,0.0
SBP1,0.014830508474576272,0.00847457627118644
XLRS1,0.29910714285714285,0.27232142857142855
SIL1,0.21908893709327548,0.13449023861171366
GPSM2,0.4956140350877193,0.46637426900584794
S39AD,0.3423180592991914,0.1967654986522911
ZMY11,0.2026578073089701,0.15946843853820597
GT2D1,0.49009384775808135,0.4619395203336809
SUH,0.182,0.122
TPRN,0.7819971870604782,0.5007032348804501
KRT83,0.3995943204868154,0.3306288032454361
BMR1A,0.20488721804511278,0.09210526315789473
EFTU,0.1084070796460177,0.10176991150442478
UBIA1,0.12130177514792899,0.09467455621301775
K1C16,0.40380549682875266,0.35095137420718814
USH1G,0.48156182212581344,0.3470715835140998
RGPA1,0.35952848722986247,0.2779960707269155
CERS1,0.12,0.06571428571428571
MEIS2,0.6540880503144654,0.4549266247379455
AVIL,0.13797313797313798,0.05616605616605617
SHOX,0.6986301369863014,0.410958904109589
HPS3,0.16334661354581673,0.08067729083665338
JAM2,0.22818791946308725,0.1342281879194631
ODC,0.043478260869565216,0.013377926421404682
CASR,0.2857142857142857,0.20500927643784786
ELNE,0.18352059925093633,0.07116104868913857
NDUB9,0.0111731843575419,0.00558659217877095
MED9,0.4452054794520548,0.18493150684931506
GFI1B,0.503030303030303,0.45454545454545453
NMDE1,0.5204918032786885,0.43989071038251365
PPCS,0.01607717041800643,0.006430868167202572
MYPC1,0.1516213847502191,0.1200701139351446
RL35A,0.01818181818181818,0.00909090909090909
SGCG,0.18213058419243985,0.07560137457044673
AT2L2,0.017777777777777778,0.0044444444444444444
HSPB8,0.5969387755102041,0.24489795918367346
POF1B,0.5534804753820034,0.4227504244482173
COL11,0.39114391143911437,0.11808118081180811
SC6A9,0.2237960339943343,0.16997167138810199
ABCG8,0.1901931649331352,0.10401188707280833
CFA91,0.3194263363754889,0.1016949152542373
PRKRA,0.28434504792332266,0.17891373801916932
NCPR,0.08419497784342689,0.060561299852289516
MCFD2,0.3493150684931507,0.1232876712328767
UBQL2,0.6810897435897436,0.32211538461538464
NT5D1,0.12527472527472527,0.06373626373626373
RING2,0.2916666666666667,0.19345238095238096
NTNG2,0.16037735849056603,0.09622641509433963
COR1A,0.05639913232104121,0.0368763557483731
5NTD,0.08362369337979095,0.06968641114982578
RP9,0.23529411764705882,0.11764705882352941
PREX2,0.20983810709838108,0.13013698630136986
GDIR1,0.06372549019607843,0.004901960784313725
FGF3,0.39330543933054396,0.16736401673640167
TM107,0.03571428571428571,0.007142857142857143
RAF1,0.4367283950617284,0.35030864197530864
COG7,0.13246753246753246,0.05194805194805195
EF2,0.04895104895104895,0.002331002331002331
CACP,0.04952076677316294,0.039936102236421724
PDK3,0.07142857142857142,0.034482758620689655
CPT1A,0.050452781371280724,0.028460543337645538
ANR11,0.8760796094630117,0.830266616597822
GATA,0.06628787878787878,0.032196969696969696
MESP2,0.8161209068010076,0.6372795969773299
PTGIS,0.022,0.0
VGLU3,0.2869269949066214,0.18505942275042445
TAF1,0.5641025641025641,0.4188034188034188
MFAP5,0.5606936416184971,0.35260115606936415
FSHB,0.13953488372093023,0.015503875968992248
SACS,0.09215986023149159,0.032758244158113126
LDLR,0.25232558139534883,0.15465116279069768
ARRS,0.17037037037037037,0.07654320987654321
GPC4,0.21942446043165467,0.14928057553956833
SAMH1,0.11501597444089456,0.09105431309904154
GRM7,0.14098360655737704,0.06557377049180328
MMP14,0.23367697594501718,0.18213058419243985
MALT1,0.2342233009708738,0.19053398058252427
ARGAL,0.44878811571540267,0.3385457388584832
GALNS,0.05363984674329502,0.034482758620689655
UBC9,0.012658227848101266,0.0
SYNM,0.06289308176100629,0.0440251572327044
DEPD5,0.4504054897067998,0.35807860262008734
SOX17,0.8019323671497585,0.5362318840579711
EMARD,0.06932153392330384,0.017699115044247787
CAH1,0.01532567049808429,0.007662835249042145
WWTR1,0.695,0.535
CO1A1,0.799863387978142,0.6646174863387978
VATB2,0.10371819960861056,0.0684931506849315
TPM1,0.06690140845070422,0.007042253521126761
ACHB2,0.23904382470119523,0.14940239043824702
IF1AX,0.3541666666666667,0.10416666666666667
PPGB,0.0625,0.0125
LYSC,0.10135135135135136,0.013513513513513514
TIM16,0.04,0.008
ERLN1,0.16091954022988506,0.11494252873563218
CYC,0.0,0.0
C2D2A,0.3950617283950617,0.2419753086419753
MYH9,0.2857142857142857,0.04336734693877551
TTC8,0.13493530499075784,0.09057301293900184
TRIM1,0.20816326530612245,0.1523809523809524
KLHL7,0.06313993174061433,0.015358361774744027
MUTA,0.050666666666666665,0.042666666666666665
EDNRA,0.3114754098360656,0.24121779859484777
GARS,0.10960757780784844,0.08119079837618404
GYS2,0.14082503556187767,0.10099573257467995
ABCC8,0.13219481340923467,0.08855154965211891
NOD2,0.13557692307692307,0.07211538461538461
EI2BE,0.20388349514563106,0.14008321775312066
SPG7,0.3182389937106918,0.1949685534591195
SCRB1,0.161231884057971,0.13043478260869565
REN3B,0.5486542443064182,0.2815734989648033
RB11B,0.1834862385321101,0.0779816513761468
DRAM2,0.07518796992481203,0.007518796992481203
GUC2D,0.17135086128739802,0.07524932003626474
DCAF6,0.5383720930232558,0.46744186046511627
RA51C,0.13829787234042554,0.125
GRIK5,0.24693877551020407,0.14795918367346939
SAMD9,0.13089993706733793,0.0723725613593455
OPA1,0.2791666666666667,0.209375
ECHP,0.02627939142461964,0.011065006915629323
STA5B,0.1423125794155019,0.11308767471410419
HUWE1,0.37745770461819844,0.29469593049839965
CMTA1,0.6903765690376569,0.6383741781231321
PH4H,0.07964601769911504,0.0420353982300885
FLNC,0.11963302752293578,0.07155963302752294
SPG21,0.048701298701298704,0.01948051948051948
SDHA,0.0783132530120482,0.04969879518072289
GRHPR,0.012195121951219513,0.006097560975609756
ZIC3,0.7130620985010707,0.6038543897216274
ENTP1,0.0803921568627451,0.03725490196078431
SYLC,0.04931972789115646,0.036564625850340135
MTMR5,0.31263383297644537,0.21306209850107066
RAC3,0.06770833333333333,0.0
HPRT,0.05963302752293578,0.04128440366972477
MCM4,0.2931633835457706,0.1842410196987254
CAC1F,0.4208396560445119,0.29236216489630756
CANT1,0.1596009975062344,0.08977556109725686
VATA,0.02593192868719611,0.006482982171799027
PEX10,0.1656441717791411,0.06134969325153374
S29A1,0.1600877192982456,0.08991228070175439
KCNQ1,0.4511834319526627,0.3757396449704142
PDE6A,0.05,0.02441860465116279
TECR,0.01948051948051948,0.0
SPTB1,0.1502105755732335,0.05615348619560131
H33,0.25735294117647056,0.007352941176470588
SNX14,0.3266384778012685,0.19556025369978858
HNF1A,0.6846275752773375,0.6148969889064976
MILR1,0.4227405247813411,0.2565597667638484
RBGPR,0.208183776022972,0.11773151471643933
ERAL1,0.2654462242562929,0.2471395881006865
GPI8,0.22025316455696203,0.043037974683544304
LX12B,0.04992867332382311,0.025677603423680456
LIPT,0.0777479892761394,0.07506702412868632
HNRPU,0.4860606060606061,0.42424242424242425
ECHA,0.047182175622542594,0.045871559633027525
NPHP3,0.293984962406015,0.19473684210526315
CCNO,0.2742857142857143,0.2571428571428571
NID1,0.21090617481956697,0.12830793905372895
AOFA,0.024667931688804556,0.017077798861480076
A1AT,0.1291866028708134,0.10526315789473684
CRTAP,0.1396508728179551,0.06982543640897755
SLN14,0.1425438596491228,0.06469298245614036
ITA2B,0.1068334937439846,0.07699711260827719
STK11,0.2840646651270208,0.24480369515011546
TBCK,0.12541993281075028,0.05823068309070549
UBE3B,0.12453183520599251,0.07865168539325842
METH,0.06798418972332015,0.02450592885375494
RM03,0.12643678160919541,0.11781609195402298
VKGC,0.11609498680738786,0.08179419525065963
KPB2,0.2,0.13279352226720648
ATD3A,0.24605678233438485,0.0946372239747634
FANCC,0.14695340501792115,0.025089605734767026
NKX32,0.7867867867867868,0.48348348348348347
MTX2,0.08745247148288973,0.030418250950570342
RPA1,0.17209302325581396,0.09476744186046511
KIT,0.26536885245901637,0.15778688524590165
CO3A1,0.8015006821282401,0.6855388813096862
DHDDS,0.021021021021021023,0.006006006006006006
RPGR1,0.42690513219284604,0.3522550544323484
NDUS6,0.22580645161290322,0.1935483870967742
DUS6,0.35958005249343833,0.1942257217847769
CHIT1,0.10300429184549356,0.08583690987124463
CLD16,0.4262295081967213,0.3442622950819672
MASP1,0.07010014306151645,0.02575107296137339
NKX26,0.7508305647840532,0.3289036544850498
PGCA,0.7296442687747036,0.5193675889328063
SFPA2,0.2620967741935484,0.07258064516129033
MOCOS,0.23423423423423423,0.16328828828828829
FACD2,0.2439696760854583,0.16815988973121984
K1C18,0.29534883720930233,0.18372093023255814
SOX5,0.6854521625163827,0.5779816513761468
PLSI,0.10810810810810811,0.04451510333863275
DPOG1,0.2179176755447942,0.1565778853914447
I10R1,0.5795847750865052,0.5242214532871973
YAP1,0.7440476190476191,0.4523809523809524
CTHR1,0.37037037037037035,0.13580246913580246
DSE,0.17536534446764093,0.08663883089770355
C10,0.23015873015873015,0.16666666666666666
POPD1,0.375,0.25555555555555554
CH037,0.3671497584541063,0.22705314009661837
COHA1,0.9191716766867067,0.7107548430193721
RBX2,0.23008849557522124,0.09734513274336283
GBRA2,0.19955654101995565,0.09534368070953436
XIAP,0.3058350100603622,0.21327967806841047
RHG21,0.806435137895812,0.7640449438202247
KCJ13,0.18333333333333332,0.125
CO3,0.19542994588093807,0.04810583283223091
EFGM,0.11451398135818908,0.05992010652463382
GRIA3,0.15436241610738255,0.08277404921700224
GALK1,0.00510204081632653,0.0
XPP3,0.09072978303747535,0.07100591715976332
GSDME,0.28225806451612906,0.1592741935483871
DLL3,0.4773462783171521,0.284789644012945
S36A2,0.15113871635610765,0.12836438923395446
CTND2,0.6277551020408163,0.5893877551020408
AP4S1,0.006944444444444444,0.0
CAVN1,0.5666666666666667,0.33076923076923076
T106B,0.35766423357664234,0.21897810218978103
GNAQ,0.04456824512534819,0.011142061281337047
ACHG,0.20502901353965183,0.09671179883945841
A4,0.44545454545454544,0.35194805194805195
SYWC,0.06794055201698514,0.04246284501061571
ALG12,0.020491803278688523,0.010245901639344262
ANDR,0.6217391304347826,0.5804347826086956
KDM1A,0.215962441314554,0.20657276995305165
SPTCS,0.4650020466639378,0.14531313958248054
SCN2A,0.3870324189526185,0.25885286783042394
SC6A4,0.15079365079365079,0.1349206349206349
DEGS1,0.02476780185758514,0.0
KCTD1,0.17509727626459143,0.058365758754863814
P4HA2,0.07663551401869159,0.03177570093457944
GPDM,0.1361760660247593,0.06602475928473177
PDIA1,0.10433070866141732,0.09055118110236221
CAN1,0.046218487394957986,0.0196078431372549
CC14A,0.4090909090909091,0.367003367003367
P85A,0.14226519337016574,0.08701657458563536
RAGE,0.2376237623762376,0.12128712871287128
ACER3,0.0449438202247191,0.018726591760299626
EOGT,0.07210626185958255,0.06451612903225806
CO6A3,0.23984891406987724,0.1617878501731193
STXB2,0.08600337268128162,0.03709949409780776
CTNA3,0.18547486033519553,0.10949720670391061
EYA1,0.5523648648648649,0.5050675675675675
TSC1,0.5360824742268041,0.4424398625429553
KCNH2,0.5030198446937014,0.451251078515962
KIF5C,0.1891327063740857,0.11912225705329153
PLD1,0.23649906890130354,0.1713221601489758
NEK1,0.5596184419713831,0.49205087440381556
AGRG1,0.26262626262626265,0.10245310245310245
CTRC,0.07835820895522388,0.022388059701492536
CFAI,0.16123499142367068,0.04288164665523156
CXA8,0.5565819861431871,0.47575057736720555
TRPM1,0.412975670617592,0.32938240798502805
MIP,0.08365019011406843,0.07224334600760456
OBRG,0.21374045801526717,0.04580152671755725
NDUF4,0.18857142857142858,0.03428571428571429
EGLN,0.21580547112462006,0.13069908814589665
GEMI,0.5406698564593302,0.2583732057416268
B9D1,0.27941176470588236,0.049019607843137254
CLN3,0.2237442922374429,0.182648401826484
PERM,0.10335570469798658,0.06308724832214765
MSH2,0.12098501070663811,0.044967880085653104
TILB,0.3133047210300429,0.19527896995708155
CD3G,0.36813186813186816,0.038461538461538464
PAX8,0.7088888888888889,0.6222222222222222
NIPBL,0.4632667617689016,0.36554921540656204
KI21A,0.34528076463560337,0.26583034647550774
FOXG1,0.7382413087934561,0.5194274028629857
SYEM,0.08986615678776291,0.06118546845124283
JHD2C,0.6940944881889763,0.6523622047244094
V2R,0.2884097035040431,0.18059299191374664
PIT1,0.5567010309278351,0.35051546391752575
VATB1,0.09161793372319688,0.06627680311890838
GNPTA,0.31369426751592355,0.21815286624203822
VDR,0.20140515222482436,0.1686182669789227
AT1A3,0.044422507403751234,0.023692003948667325
SYFM,0.10199556541019955,0.09977827050997783
NPT2B,0.30289855072463767,0.2144927536231884
UMPS,0.06875,0.035416666666666666
MKKS,0.07543859649122807,0.008771929824561403
TTBK1,0.7562452687358062,0.7358062074186222
GPR39,0.33112582781456956,0.2251655629139073
DDHD1,0.48777777777777775,0.4111111111111111
CGAT1,0.11842105263157894,0.05075187969924812
MYH14,0.36390977443609024,0.06616541353383458
LRMDA,0.3787878787878788,0.03535353535353535
SCMC1,0.16981132075471697,0.06079664570230608
PEX2,0.20655737704918034,0.06885245901639345
PTH2R,0.38,0.24545454545454545
RHBT2,0.22420907840440166,0.1623108665749656
AFF4,0.7592433361994841,0.6870163370593293
UD17,0.07735849056603773,0.011320754716981131
TPIS,0.012048192771084338,0.008032128514056224
STAT3,0.17012987012987013,0.1025974025974026
CDC45,0.044169611307420496,0.02120141342756184
MCR,0.6636178861788617,0.6310975609756098
DDHD2,0.3558368495077356,0.23347398030942335
UBF1,0.25523560209424084,0.2094240837696335
H14,0.6712328767123288,0.319634703196347
CHSTE,0.20212765957446807,0.1622340425531915
CSCL1,0.32837670384138784,0.17472118959107807
AKIP,0.5728643216080402,0.271356783919598
MYH6,0.34966477565755544,0.03455389375966993
ORNT1,0.036544850498338874,0.0033222591362126247
KMT2E,0.8493003229278795,0.8035522066738429
L1CAM,0.21877486077963404,0.1368337311058075
AMHR2,0.28970331588132636,0.18848167539267016
ICOS,0.35678391959798994,0.135678391959799
ATS13,0.2725998598458304,0.17939733707077785
STX1B,0.17708333333333334,0.041666666666666664
SMS2,0.29041095890410956,0.23013698630136986
IL3RB,0.5027870680044593,0.46153846153846156
FA8,0.497235219055721,0.4602296894938324
KLH17,0.13239875389408098,0.09813084112149532
CTBP1,0.24545454545454545,0.21136363636363636
PO4F3,0.6035502958579881,0.4319526627218935
CXB3,0.27037037037037037,0.13703703703703704
SPTC2,0.14590747330960854,0.12455516014234876
ACDSB,0.11574074074074074,0.11342592592592593
DPS1,0.25060240963855424,0.2289156626506024
SYNJ1,0.45581691036236494,0.3693579148124603
RN170,0.3178294573643411,0.06201550387596899
CAN5,0.053125,0.003125
PERT,0.18756698821007503,0.09110396570203644
BC11A,0.7724550898203593,0.6634730538922156
MAFIP,0.3870967741935484,0.18548387096774194
ROR2,0.40084835630965004,0.3244962884411453
BUP1,0.010416666666666666,0.0026041666666666665
COG8,0.24836601307189543,0.16013071895424835
KRT81,0.4178217821782178,0.3465346534653465
TBC24,0.1449016100178891,0.07871198568872988
DVL1,0.6230215827338129,0.5582733812949641
ERCC6,0.5043536503683858,0.3931681178834561
MYP2,0.015151515151515152,0.0
RPAC1,0.008670520231213872,0.0
LAMC2,0.3629505448449287,0.07460184409052809
MAN1,0.5675082327113062,0.49286498353457736
WDR62,0.541501976284585,0.4914361001317523
ROBO4,0.6137040714995035,0.5451837140019861
MOC2B,0.2712765957446808,0.14361702127659576
PLEC,0.10247651579846286,0.05486763450042698
NIPA1,0.16109422492401215,0.0729483282674772
K2C4,0.45,0.36153846153846153
NDP,0.2556390977443609,0.11278195488721804
EP300,0.6549295774647887,0.6093620546810273
XPA,0.27472527472527475,0.10622710622710622
CBPZ,0.1794478527607362,0.12576687116564417
TIE2,0.14412811387900357,0.07028469750889679
IC1,0.268,0.252
RL13,0.004739336492890996,0.0
ALDOB,0.024725274725274724,0.0027472527472527475
SCNNA,0.3183856502242152,0.23916292974588937
